id_order;reference;id_customer;total_paid;payment;current_state;date_add
1160;AOAEBZXNM;40435;203300.000000;"Webpay Plus REST";5;"2024-11-24 22:59:09"
1159;KYCIMOLNM;40028;101700.000000;"Webpay Plus REST";5;"2024-11-24 22:40:05"
1158;RJCKLEWII;38596;159400.000000;"Webpay Plus REST";5;"2024-11-24 22:28:15"
1157;LILTPDNFW;36947;122400.000000;"Webpay Plus REST";5;"2024-11-24 22:18:41"
1156;DWAROYZKV;40434;81731.000000;"Pagos por transferencia bancaria";6;"2024-11-24 21:49:46"
1155;KKAERALCN;40420;68100.000000;"Webpay Plus REST";4;"2024-11-24 21:38:41"
1154;FGHDDDTBW;31548;82435.000000;"Webpay Plus REST";5;"2024-11-24 21:21:33"
1153;XSDVQJQMV;13959;153600.000000;"Pagos por transferencia bancaria";5;"2024-11-24 21:13:05"
1152;DLKZTSBYB;40431;282100.000000;"Webpay Plus REST";5;"2024-11-24 21:06:56"
1151;JUTJNXGSE;23700;247400.000000;"Pagos por transferencia bancaria";5;"2024-11-24 20:27:10"
1150;XHBGALWKD;40430;86292.000000;"Webpay Plus REST";5;"2024-11-24 19:02:28"
1149;QXKZXTXQC;40429;60254.000000;"Webpay Plus REST";5;"2024-11-24 18:52:46"
1148;HWVLNJXKC;12728;101600.000000;"Pagos por transferencia bancaria";6;"2024-11-24 18:11:31"
1147;NMCHCMQQW;23562;385600.000000;"Webpay Plus REST";4;"2024-11-24 17:56:56"
1146;VJOTFZCSI;27263;57305.000000;"Webpay Plus REST";5;"2024-11-24 17:33:44"
1145;MMMKMPXGB;16111;144300.000000;"Webpay Plus REST";5;"2024-11-24 17:10:04"
1144;OAOMLHJDV;40208;100600.000000;"Webpay Plus REST";5;"2024-11-24 16:47:06"
1143;IBHJGIQGY;40426;133800.000000;"Pagos por transferencia bancaria";5;"2024-11-24 16:09:07"
1142;HMNRHMBLD;13839;230090.000000;"Pagos por transferencia bancaria";5;"2024-11-24 15:59:04"
1141;ZJSOJDLNI;40208;100600.000000;"Pagos por transferencia bancaria";6;"2024-11-24 15:54:25"
1140;ZAQKMXHAF;40413;199100.000000;"Webpay Plus REST";5;"2024-11-24 15:37:50"
1139;BXPUXUASH;11495;290400.000000;"Webpay Plus REST";5;"2024-11-24 15:22:59"
1138;FUTCGYMAK;26124;210000.000000;"Webpay Plus REST";5;"2024-11-24 14:54:07"
1137;KLPRSNYLF;30039;203015.000000;"Webpay Plus REST";4;"2024-11-24 14:46:26"
1136;HSEGEUOAO;40419;157150.000000;"Pagos por transferencia bancaria";4;"2024-11-24 13:01:16"
1135;DYFLVPDIQ;40230;132500.000000;"Webpay Plus REST";5;"2024-11-24 12:20:37"
1134;GFYARUCKH;21264;205010.000000;"Webpay Plus REST";5;"2024-11-24 09:43:44"
1133;QESKAIXFE;25484;117800.000000;"Webpay Plus REST";5;"2024-11-24 09:14:29"
1132;MQDRIAXDG;17115;59279.000000;"Webpay Plus REST";5;"2024-11-24 08:46:58"
1131;UFQPDWMKD;11906;200380.000000;"Pagos por transferencia bancaria";5;"2024-11-24 01:26:31"
1130;AWTUERHSQ;11725;100000.000000;"Pagos por transferencia bancaria";5;"2024-11-24 01:20:01"
1129;OCLXYCAUZ;32151;62383.000000;"Webpay Plus REST";5;"2024-11-23 23:10:05"
1128;EKFTYPNWN;30039;139023.000000;"Webpay Plus REST";5;"2024-11-23 23:03:07"
1127;KOHJAOTYO;40412;101820.000000;"Pagos por transferencia bancaria";5;"2024-11-23 22:35:36"
1126;VTXRBPKNN;22722;101300.000000;"Webpay Plus REST";5;"2024-11-23 22:29:30"
1125;HAJNAZDLC;38243;106180.000000;"Webpay Plus REST";5;"2024-11-23 21:16:20"
1124;MDLONADEO;39474;114190.000000;"Webpay Plus REST";5;"2024-11-23 20:44:21"
1123;OGSVCKQOQ;21422;68200.000000;"Webpay Plus REST";4;"2024-11-23 20:43:49"
1122;HAODEMGPI;31017;84335.000000;"Webpay Plus REST";5;"2024-11-23 20:00:45"
1121;VTNWBBINO;20609;295750.000000;"Webpay Plus REST";5;"2024-11-23 19:57:32"
1120;ZZCMAXDCV;38589;104600.000000;"Webpay Plus REST";5;"2024-11-23 19:27:56"
1119;UQIDEIOSB;9337;188300.000000;"Webpay Plus REST";5;"2024-11-23 18:34:37"
1118;YIXHSHOAX;40407;108000.000000;"Pagos por transferencia bancaria";5;"2024-11-23 18:21:38"
1117;KSWTWPDIB;12242;136400.000000;"Webpay Plus REST";5;"2024-11-23 17:48:22"
1116;MQEWUDQTR;40406;57783.000000;"Webpay Plus REST";5;"2024-11-23 17:42:43"
1115;NEKBAMRRR;20113;179290.000000;"Webpay Plus REST";5;"2024-11-23 17:32:41"
1114;SLVNXFWFM;37532;102800.000000;"Webpay Plus REST";5;"2024-11-23 16:55:31"
1113;JAPPRPCPR;13782;135250.000000;"Pagos por transferencia bancaria";5;"2024-11-23 15:51:27"
1112;VZUPAXLEJ;11599;101500.000000;"Pagos por transferencia bancaria";5;"2024-11-23 15:48:21"
1111;UFAFIYWPZ;11875;104900.000000;"Pagos por transferencia bancaria";5;"2024-11-23 15:10:37"
1110;RDUADVKUA;40403;78454.000000;"Webpay Plus REST";5;"2024-11-23 14:50:57"
1109;OQGVCYPYT;40402;57652.000000;"Webpay Plus REST";5;"2024-11-23 14:21:17"
1108;VXERTLJBN;17054;100900.000000;"Webpay Plus REST";5;"2024-11-23 13:13:01"
1107;WMZLCADAV;40384;109860.000000;"Webpay Plus REST";5;"2024-11-23 12:54:32"
1106;MHXCLZJFE;29082;142700.000000;"Webpay Plus REST";5;"2024-11-23 12:14:10"
1105;MVMPYMBFL;16450;109600.000000;"Webpay Plus REST";5;"2024-11-23 11:18:01"
1104;KRUWQMVYP;28289;101300.000000;"Webpay Plus REST";5;"2024-11-23 11:00:28"
1103;YWBEKLLEE;25662;145800.000000;"Webpay Plus REST";5;"2024-11-23 10:43:46"
1102;ZACANLKTK;40397;82300.000000;"Pagos por transferencia bancaria";4;"2024-11-23 10:28:03"
1101;ZYCZFUDPS;40396;233500.000000;"Webpay Plus REST";5;"2024-11-23 10:13:53"
1100;WVHQZXVFO;14004;267740.000000;"Webpay Plus REST";5;"2024-11-23 09:40:11"
1099;OPPMNMQGG;40394;106150.000000;"Webpay Plus REST";5;"2024-11-23 09:31:29"
1098;IOJIUFZLM;19518;166300.000000;"Pagos por transferencia bancaria";4;"2024-11-23 08:33:40"
1097;VMFSBFUJS;38170;100700.000000;"Webpay Plus REST";5;"2024-11-23 07:50:03"
1096;YIFEXBGPQ;12918;56835.000000;"Webpay Plus REST";5;"2024-11-23 01:50:31"
1095;RXBMZAMCJ;31873;115300.000000;"Webpay Plus REST";5;"2024-11-22 23:43:50"
1094;OBEBCMMWL;36122;111800.000000;"Pagos por transferencia bancaria";5;"2024-11-22 23:04:14"
1093;DGIQJESWT;12313;716470.000000;"Webpay Plus REST";4;"2024-11-22 22:43:56"
1092;SNTSVKNUN;30254;211370.000000;"Webpay Plus REST";5;"2024-11-22 22:13:21"
1091;OMMWHAYOR;38514;104900.000000;"Webpay Plus REST";5;"2024-11-22 21:59:06"
1090;OIFOJMRHZ;22145;399800.000000;"Webpay Plus REST";4;"2024-11-22 21:58:45"
1089;QQJHKVJBR;22757;137600.000000;"Webpay Plus REST";5;"2024-11-22 21:31:53"
1088;UOBBVZFUP;31476;233500.000000;"Webpay Plus REST";5;"2024-11-22 20:56:45"
1087;HLQPFNPRO;37920;93233.000000;"Pagos por transferencia bancaria";6;"2024-11-22 18:24:56"
1086;AVKGBKMKZ;34671;114300.000000;"Pagos por transferencia bancaria";6;"2024-11-22 18:05:26"
1085;ERRHKNGNA;15625;338370.000000;"Pagos por transferencia bancaria";6;"2024-11-22 18:03:23"
1084;VKSUNRTHQ;34671;105400.000000;"Pagos por transferencia bancaria";6;"2024-11-22 17:55:42"
1083;KDQEHCPVC;40233;55644.000000;"Webpay Plus REST";5;"2024-11-22 17:46:58"
1082;JBSUUALET;40382;99202.000000;"Webpay Plus REST";5;"2024-11-22 16:25:30"
1081;SNWKHBNNR;40372;198920.000000;"Webpay Plus REST";5;"2024-11-22 16:21:17"
1080;THVYQAHBX;40386;59986.000000;"Webpay Plus REST";5;"2024-11-22 15:55:24"
1079;VLJYLZAML;39364;204490.000000;"Webpay Plus REST";5;"2024-11-22 15:32:38"
1078;DTMGWYMOT;40385;83670.000000;"Webpay Plus REST";4;"2024-11-22 14:54:45"
1077;QJULCRXZT;39932;156510.000000;"Pagos por transferencia bancaria";5;"2024-11-22 14:35:53"
1076;ASANOIMYI;19502;102100.000000;"Webpay Plus REST";5;"2024-11-22 14:20:55"
1075;TXVKRIDQB;33723;57305.000000;"Webpay Plus REST";5;"2024-11-22 14:07:08"
1074;FYIIYKHJX;39993;422150.000000;"Webpay Plus REST";4;"2024-11-22 13:09:03"
1073;UNOENZFQX;36375;159300.000000;"Webpay Plus REST";5;"2024-11-22 12:46:25"
1072;SDWYMFGIX;36120;109280.000000;"Webpay Plus REST";5;"2024-11-22 12:08:50"
1071;ASYOOOIYY;39976;172760.000000;"Webpay Plus REST";5;"2024-11-22 11:51:08"
1070;UHVCQZJLG;31562;66348.000000;"Webpay Plus REST";5;"2024-11-22 10:54:09"
1069;HXOUEMRFB;40377;101600.000000;"Webpay Plus REST";5;"2024-11-22 09:59:17"
1068;KZCHLBBNZ;25715;313800.000000;"Webpay Plus REST";4;"2024-11-22 09:39:46"
1067;ILLYGMIHZ;24047;184400.000000;"Webpay Plus REST";5;"2024-11-22 08:46:13"
1066;TPVTPLJLY;39396;579100.000000;"Pagos por transferencia bancaria";4;"2024-11-22 00:04:30"
1065;RNGGVVCCG;40371;100300.000000;"Webpay Plus REST";5;"2024-11-21 23:41:50"
1064;OEIDCAMVH;24386;290650.000000;"Webpay Plus REST";5;"2024-11-21 23:08:25"
1063;KBXMNJRGX;37674;125690.000000;"Webpay Plus REST";5;"2024-11-21 23:08:18"
1062;ANFINQATR;34078;113100.000000;"Webpay Plus REST";5;"2024-11-21 23:01:19"
1061;QVZCUWUAZ;40370;143220.000000;"Pagos por transferencia bancaria";5;"2024-11-21 22:27:12"
1060;WKZFMCIXE;26204;111000.000000;"Webpay Plus REST";5;"2024-11-21 22:09:16"
1059;GZWFLLZCL;40369;58455.000000;"Webpay Plus REST";5;"2024-11-21 21:46:28"
1058;ZQOCMOHRX;27636;102330.000000;"Webpay Plus REST";5;"2024-11-21 21:28:45"
1057;RNCEERYLX;39828;106210.000000;"Webpay Plus REST";5;"2024-11-21 20:57:30"
1056;MKJKFFBFT;28804;340160.000000;"Webpay Plus REST";4;"2024-11-21 20:40:30"
1055;YASSUUOZT;38217;114900.000000;"Webpay Plus REST";5;"2024-11-21 20:30:54"
1054;WUYVJTTFP;40365;61842.000000;"Webpay Plus REST";5;"2024-11-21 19:33:26"
1053;SXNNWHKUF;40364;108110.000000;"Webpay Plus REST";5;"2024-11-21 19:19:57"
1052;SCPBMLMDJ;31924;101078.000000;"Webpay Plus REST";5;"2024-11-21 19:17:23"
1051;UDXECWFFS;22226;222600.000000;"Webpay Plus REST";5;"2024-11-21 18:47:36"
1050;OZXVTTFSC;39396;57070.000000;"Webpay Plus REST";5;"2024-11-21 18:15:11"
1049;YKRHOBUNU;13228;140680.000000;"Webpay Plus REST";5;"2024-11-21 17:17:02"
1048;BLIQHMSNC;40357;162740.000000;"Webpay Plus REST";5;"2024-11-21 17:09:12"
1047;TZMNAQOLO;18022;185890.000000;"Webpay Plus REST";5;"2024-11-21 17:05:29"
1046;VTEJANRLT;40348;56012.000000;"Webpay Plus REST";5;"2024-11-21 16:20:27"
1045;MOYIERRVJ;40359;62862.000000;"Webpay Plus REST";5;"2024-11-21 15:42:22"
1044;JGAJRVAAK;33389;103700.000000;"Webpay Plus REST";5;"2024-11-21 15:32:57"
1043;NYLPEOBWV;30605;130100.000000;"Pagos por transferencia bancaria";5;"2024-11-21 15:31:44"
1042;PEFBEIPZY;27001;172900.000000;"Pagos por transferencia bancaria";5;"2024-11-21 15:15:14"
1041;SOEQDJZCJ;38877;154960.000000;"Webpay Plus REST";5;"2024-11-21 14:42:55"
1040;FPAMWMVSA;25830;142730.000000;"Webpay Plus REST";5;"2024-11-21 14:14:21"
1039;KNGOHFLHB;39396;497920.000000;"Pagos por transferencia bancaria";6;"2024-11-21 13:42:39"
1038;FULIIHNOY;39428;100600.000000;"Pagos por transferencia bancaria";5;"2024-11-21 13:23:27"
1037;QHRZOGYJI;34474;3100.000000;"Webpay Plus REST";5;"2024-11-21 12:55:45"
1036;EFTOEAYVT;16756;400080.000000;"Pagos por transferencia bancaria";4;"2024-11-21 12:11:32"
1035;VUZOEFNEG;6337;116920.000000;"Webpay Plus REST";5;"2024-11-21 11:55:24"
1034;HXIPDNDHJ;33820;99012.000000;"Webpay Plus REST";5;"2024-11-21 11:51:16"
1033;PYALRETRP;38459;76280.000000;"Webpay Plus REST";4;"2024-11-21 11:37:26"
1032;WSDEYXHPK;40354;136400.000000;"Webpay Plus REST";5;"2024-11-21 11:29:20"
1031;DZBEGFMIK;30318;206500.000000;"Webpay Plus REST";5;"2024-11-21 11:22:39"
1030;OLNGWHAQG;40352;61035.000000;"Webpay Plus REST";5;"2024-11-21 09:43:33"
1029;UUKNWUVZV;15366;202600.000000;"Webpay Plus REST";5;"2024-11-21 09:43:28"
1028;RVSOLGZOT;40351;61395.000000;"Webpay Plus REST";5;"2024-11-21 09:20:13"
1027;AFSBQTDRE;11975;193800.000000;"Webpay Plus REST";5;"2024-11-21 08:13:32"
1026;IVGTLMYZV;40249;179110.000000;"Pagos por transferencia bancaria";5;"2024-11-20 23:49:06"
1025;TZLPILWYD;37558;395820.000000;"Webpay Plus REST";4;"2024-11-20 23:41:41"
1024;OQAUIJYON;40346;384300.000000;"Pagos por transferencia bancaria";4;"2024-11-20 23:39:56"
1023;OIGXNGBGX;37115;108450.000000;"Pagos por transferencia bancaria";5;"2024-11-20 23:36:33"
1022;HOQLICZQS;40345;102400.000000;"Webpay Plus REST";5;"2024-11-20 23:34:58"
1021;AFBEGQCLX;40343;110440.000000;"Pagos por transferencia bancaria";5;"2024-11-20 22:46:30"
1020;KUGNUMRAX;35793;193500.000000;"Webpay Plus REST";5;"2024-11-20 22:31:45"
1019;SPLSSFRHV;26131;66795.000000;"Webpay Plus REST";5;"2024-11-20 22:19:53"
1018;CBPKLKJOR;434;398550.000000;"Webpay Plus REST";4;"2024-11-20 21:54:06"
1017;LSVSWCNWA;34945;105600.000000;"Webpay Plus REST";5;"2024-11-20 21:45:18"
1016;AETSGUXZQ;30230;318100.000000;"Pagos por transferencia bancaria";4;"2024-11-20 21:12:30"
1015;YWGZMRSMU;40340;76837.000000;"Pagos por transferencia bancaria";5;"2024-11-20 20:42:19"
1014;AKYTDCBOF;39248;108200.000000;"Webpay Plus REST";5;"2024-11-20 20:12:04"
1013;CFOBMPBLZ;40299;82300.000000;"Webpay Plus REST";4;"2024-11-20 19:48:28"
1012;CJDCMOGLY;40338;112100.000000;"Pagos por transferencia bancaria";5;"2024-11-20 19:28:12"
1011;SUZGOZRPZ;28058;166730.000000;"Pagos por transferencia bancaria";6;"2024-11-20 19:08:31"
1010;NULZSWRQH;12072;104000.000000;"Pagos por transferencia bancaria";5;"2024-11-20 18:32:04"
1009;SVHXFVJDB;39610;137750.000000;"Webpay Plus REST";5;"2024-11-20 18:22:24"
1008;EXGXDEGAA;40086;105100.000000;"Webpay Plus REST";5;"2024-11-20 17:25:36"
1007;WONEJYBEZ;40337;146100.000000;"Webpay Plus REST";5;"2024-11-20 17:11:08"
1006;AYFWHNLEW;30323;136200.000000;"Pagos por transferencia bancaria";5;"2024-11-20 16:32:18"
1005;SCMYHNFHX;40283;56000.000000;"Webpay Plus REST";4;"2024-11-20 16:30:44"
1004;BBUGVCKFW;40334;59495.000000;"Webpay Plus REST";5;"2024-11-20 15:55:38"
1003;EBYBTGSYR;22172;135370.000000;"Webpay Plus REST";5;"2024-11-20 15:45:10"
1002;IXRDHAIZO;18138;331600.000000;"Webpay Plus REST";4;"2024-11-20 14:56:24"
1001;OSYNAJQTQ;34235;123700.000000;"Pagos por transferencia bancaria";5;"2024-11-20 14:09:25"
1000;BOPVKUPUT;40330;599900.000000;"Pagos por transferencia bancaria";6;"2024-11-20 13:13:54"
999;HORCJSKFQ;11825;60014.000000;"Webpay Plus REST";5;"2024-11-20 13:10:03"
998;MQEFWYAYT;40303;57759.000000;"Webpay Plus REST";5;"2024-11-20 12:46:42"
997;AYIONRZWW;25396;108500.000000;"Webpay Plus REST";5;"2024-11-20 12:29:12"
996;FLBJUXSCO;35463;199300.000000;"Webpay Plus REST";5;"2024-11-20 12:20:52"
995;EEHAYADDP;16639;101800.000000;"Pagos por transferencia bancaria";5;"2024-11-20 12:18:13"
994;BDMFMJCYJ;16639;102900.000000;"Pagos por transferencia bancaria";6;"2024-11-20 12:03:41"
993;JGHNGXOQM;21124;134040.000000;"Webpay Plus REST";5;"2024-11-20 11:59:40"
992;DYCVBRIJB;38390;103500.000000;"Webpay Plus REST";5;"2024-11-20 11:44:19"
991;WSJKGORSZ;25091;105200.000000;"Webpay Plus REST";5;"2024-11-20 11:06:46"
990;KJNOESMTR;39905;60577.000000;"Pagos por transferencia bancaria";5;"2024-11-20 11:02:43"
989;RYKNQOWOB;38104;138000.000000;"Webpay Plus REST";5;"2024-11-20 10:52:13"
988;EDCPAAAZR;36866;105360.000000;"Webpay Plus REST";5;"2024-11-20 10:42:44"
987;JAHBPXONZ;22666;177700.000000;"Pagos por transferencia bancaria";5;"2024-11-20 10:41:16"
986;CHDTCKCQI;38226;168300.000000;"Webpay Plus REST";5;"2024-11-20 09:47:06"
985;LKUYPECLA;37180;79135.000000;"Webpay Plus REST";5;"2024-11-20 09:13:32"
984;QDWGGTRKB;39654;132630.000000;"Webpay Plus REST";5;"2024-11-20 08:15:59"
983;MEDHWAIWP;25126;269630.000000;"Webpay Plus REST";5;"2024-11-20 00:31:27"
982;VDQNYGPDP;15841;59245.000000;"Webpay Plus REST";5;"2024-11-20 00:10:21"
981;KOQGQNLIF;11939;217040.000000;"Webpay Plus REST";5;"2024-11-19 23:13:28"
980;XEFOOMWTW;16611;180680.000000;"Webpay Plus REST";5;"2024-11-19 22:46:59"
979;LFVBWPPUV;19189;352640.000000;"Webpay Plus REST";4;"2024-11-19 22:36:02"
978;CLBFFJDCI;38249;125500.000000;"Webpay Plus REST";5;"2024-11-19 22:34:35"
977;GCXELOKRL;40327;64035.000000;"Webpay Plus REST";5;"2024-11-19 22:18:53"
976;AIZOYVFNI;15781;64881.000000;"Pagos por transferencia bancaria";5;"2024-11-19 21:55:20"
975;KGBPWFKUV;27671;137700.000000;"Webpay Plus REST";5;"2024-11-19 21:08:38"
974;TVQKAXXSG;40324;63617.000000;"Webpay Plus REST";5;"2024-11-19 21:07:24"
973;SETMCVHJD;13022;156400.000000;"Pagos por transferencia bancaria";5;"2024-11-19 21:03:29"
972;PPUIMGGQR;30297;74035.000000;"Webpay Plus REST";5;"2024-11-19 20:44:15"
971;UPFRMMLUI;40318;64875.000000;"Pagos por transferencia bancaria";5;"2024-11-19 20:18:49"
970;AXZXXMHUW;40267;59610.000000;"Webpay Plus REST";4;"2024-11-19 20:13:14"
969;IPYJMUGUF;40318;77475.000000;"Pagos por transferencia bancaria";6;"2024-11-19 20:07:29"
968;AUVCMWCIM;40323;77975.000000;"Pagos por transferencia bancaria";6;"2024-11-19 20:00:15"
967;QCVTIFLCL;29308;119700.000000;"Webpay Plus REST";5;"2024-11-19 19:41:04"
966;RFZGGHHKY;40323;78575.000000;"Pagos por transferencia bancaria";6;"2024-11-19 19:40:16"
965;GGWVPRJGV;24198;100070.000000;"Webpay Plus REST";5;"2024-11-19 19:33:57"
964;AUSPKLPLG;23945;58555.000000;"Pagos por transferencia bancaria";5;"2024-11-19 19:17:43"
963;ECXLZXFTT;13042;261000.000000;"Webpay Plus REST";5;"2024-11-19 18:57:17"
962;SGDAFZEHI;28748;100500.000000;"Webpay Plus REST";5;"2024-11-19 18:57:05"
961;JGRXZEOUQ;37192;240600.000000;"Webpay Plus REST";5;"2024-11-19 18:41:34"
960;UQCFDTZDE;39909;100810.000000;"Webpay Plus REST";5;"2024-11-19 18:29:48"
959;MLBYHTUNP;40319;57760.000000;"Webpay Plus REST";4;"2024-11-19 17:44:57"
958;YHRWKPZIV;40202;100870.000000;"Webpay Plus REST";5;"2024-11-19 17:21:55"
957;QKQREXTEL;38128;60435.000000;"Webpay Plus REST";5;"2024-11-19 17:09:00"
956;YOICABCTO;40169;164740.000000;"Pagos por transferencia bancaria";5;"2024-11-19 16:46:09"
955;XBCADBWSW;40238;88000.000000;"Pagos por transferencia bancaria";4;"2024-11-19 16:03:45"
954;ZGNOOPNAW;37711;138100.000000;"Webpay Plus REST";5;"2024-11-19 15:24:43"
953;QQLTUMWTV;18804;227080.000000;"Webpay Plus REST";5;"2024-11-19 14:44:27"
952;ARVFQMYQS;31961;137900.000000;"Webpay Plus REST";5;"2024-11-19 14:41:44"
951;VBRMVAKAL;37108;151270.000000;"Webpay Plus REST";5;"2024-11-19 14:20:54"
950;QWLSQKMHW;17350;730044.000000;"Webpay Plus REST";4;"2024-11-19 13:45:25"
949;ATNGFUBUI;37923;106000.000000;"Pagos por transferencia bancaria";5;"2024-11-19 13:24:41"
948;VXFRNNHQT;39690;101200.000000;"Webpay Plus REST";5;"2024-11-19 12:32:05"
947;GRZSTFJKL;22208;303060.000000;"Webpay Plus REST";4;"2024-11-19 12:23:00"
946;LRPRLHBRG;39304;134600.000000;"Webpay Plus REST";5;"2024-11-19 12:05:14"
945;IVUGNRCCM;30562;202660.000000;"Pagos por transferencia bancaria";5;"2024-11-19 11:04:18"
944;DQJUBOAXN;39684;197740.000000;"Webpay Plus REST";5;"2024-11-19 10:12:50"
943;TXEPLKNSU;40311;59691.000000;"Webpay Plus REST";5;"2024-11-19 09:44:11"
942;NBCQJBGDW;40262;66735.000000;"Webpay Plus REST";5;"2024-11-19 09:22:33"
941;EGBFEFSOO;5072;213400.000000;"Webpay Plus REST";5;"2024-11-19 08:58:15"
940;IEBWKJFCH;13511;71202.000000;"Webpay Plus REST";5;"2024-11-19 08:30:26"
939;EMUWLIAKW;26925;51900.000000;"Webpay Plus REST";4;"2024-11-19 08:06:57"
938;JYMHBQUUB;40308;64348.000000;"Pagos por transferencia bancaria";6;"2024-11-19 06:54:03"
937;SMMMMOHOY;17167;167010.000000;"Pagos por transferencia bancaria";5;"2024-11-19 05:20:08"
936;DCGNSKZNZ;40305;120110.000000;"Pagos por transferencia bancaria";5;"2024-11-19 01:52:29"
935;ZGWFTHYWF;11670;445700.000000;"Pagos por transferencia bancaria";4;"2024-11-19 01:24:36"
934;HVMZERDNJ;26287;100500.000000;"Pagos por transferencia bancaria";5;"2024-11-19 00:56:28"
933;LUDSIJNCF;15117;107000.000000;"Webpay Plus REST";5;"2024-11-19 00:08:55"
932;JNOKVQMFG;33681;105830.000000;"Webpay Plus REST";5;"2024-11-18 23:49:32"
931;STKLJMANM;31924;141100.000000;"Webpay Plus REST";5;"2024-11-18 23:07:33"
930;GCZXBLCDR;37134;149700.000000;"Webpay Plus REST";5;"2024-11-18 22:29:40"
929;GGUMVYZWS;35247;69789.000000;"Webpay Plus REST";5;"2024-11-18 21:52:39"
928;YEZEIJQLT;4859;141700.000000;"Webpay Plus REST";5;"2024-11-18 21:42:57"
927;TVCORJPFP;30697;139860.000000;"Pagos por transferencia bancaria";5;"2024-11-18 21:12:01"
926;QDCOJCDJU;40300;91302.000000;"Webpay Plus REST";5;"2024-11-18 19:52:10"
925;KJHPYRRYZ;37575;151000.000000;"Webpay Plus REST";5;"2024-11-18 19:38:52"
924;DHPKUEXCM;16610;119100.000000;"Pagos por transferencia bancaria";5;"2024-11-18 19:07:11"
923;ZYKTCKZGA;40268;486650.000000;"Webpay Plus REST";4;"2024-11-18 19:06:36"
922;FBCFMBGZK;40299;89548.000000;"Webpay Plus REST";5;"2024-11-18 18:54:20"
921;DQPWHAFBG;34683;101310.000000;"Webpay Plus REST";5;"2024-11-18 18:27:42"
920;TGSPDREYP;11980;100930.000000;"Webpay Plus REST";5;"2024-11-18 18:05:19"
919;GGTHJVBDB;39008;281350.000000;"Pagos por transferencia bancaria";5;"2024-11-18 17:33:29"
918;PKGRXJGGF;26158;302890.000000;"Webpay Plus REST";4;"2024-11-18 17:22:40"
917;QELLHPFVE;24393;104650.000000;"Webpay Plus REST";5;"2024-11-18 16:33:52"
916;PWAZWVLDT;40292;147500.000000;"Webpay Plus REST";5;"2024-11-18 15:48:31"
915;SHELSYWCI;40296;57935.000000;"Webpay Plus REST";5;"2024-11-18 15:41:39"
914;LNMOTCJPS;40292;147300.000000;"Pagos por transferencia bancaria";6;"2024-11-18 15:32:36"
913;WPPXTMXCS;30440;105530.000000;"Webpay Plus REST";5;"2024-11-18 15:23:35"
912;SXCJFUOWB;1455;185600.000000;"Pagos por transferencia bancaria";5;"2024-11-18 15:11:58"
911;UXIRGDQLN;14379;245170.000000;"Webpay Plus REST";5;"2024-11-18 14:12:52"
910;EIVXAHKRG;13839;537016.000000;"Pagos por transferencia bancaria";4;"2024-11-18 14:07:40"
909;GRLODIDRH;40090;75466.000000;"Webpay Plus REST";5;"2024-11-18 13:22:00"
908;OHGLIRDXJ;29610;60626.000000;"Webpay Plus REST";5;"2024-11-18 12:46:59"
907;VRZZGNWCS;39428;49667.000000;"Pagos por transferencia bancaria";4;"2024-11-18 12:32:33"
906;HTRQXHEOY;40287;64915.000000;"Webpay Plus REST";5;"2024-11-18 12:24:24"
905;SBOAYJBLL;39428;104800.000000;"Pagos por transferencia bancaria";5;"2024-11-18 12:08:33"
904;RWNASPORN;39897;107300.000000;"Webpay Plus REST";5;"2024-11-18 12:01:39"
903;NYRSIZBIU;31971;103700.000000;"Webpay Plus REST";5;"2024-11-18 11:50:02"
902;JILRKQCWR;34511;100000.000000;"Webpay Plus REST";5;"2024-11-18 10:55:59"
901;IYNKIETAM;26112;103100.000000;"Webpay Plus REST";5;"2024-11-18 10:44:27"
900;BVYBOVDRK;36387;198730.000000;"Webpay Plus REST";5;"2024-11-18 09:47:35"
899;FWTHQXORT;13680;206710.000000;"Webpay Plus REST";5;"2024-11-18 08:58:22"
898;NOLRECRZZ;40280;129880.000000;"Pagos por transferencia bancaria";5;"2024-11-18 01:42:12"
897;XTXREFOOD;40278;65061.000000;"Webpay Plus REST";5;"2024-11-18 00:32:05"
896;KBHOMNXZN;40279;108970.000000;"Webpay Plus REST";5;"2024-11-17 23:53:58"
895;LAQLNPGQN;36400;59226.000000;"Pagos por transferencia bancaria";5;"2024-11-17 23:45:16"
894;JWOKCHAXE;34946;112100.000000;"Webpay Plus REST";5;"2024-11-17 23:19:51"
893;BYJBGAGBX;39560;171600.000000;"Pagos por transferencia bancaria";5;"2024-11-17 22:57:13"
892;HNQRHBYGB;36180;155600.000000;"Webpay Plus REST";5;"2024-11-17 22:27:27"
891;EXTRXVUQV;31328;175655.000000;"Webpay Plus REST";5;"2024-11-17 22:17:28"
890;JWWYEMJET;29143;100000.000000;"Webpay Plus REST";5;"2024-11-17 22:05:57"
889;BGFXAAAXU;13152;147800.000000;"Pagos por transferencia bancaria";5;"2024-11-17 22:02:26"
888;QDAEVQMJS;40276;106900.000000;"Webpay Plus REST";5;"2024-11-17 21:34:11"
887;HFGXZZIUU;19189;391020.000000;"Webpay Plus REST";4;"2024-11-17 21:15:08"
886;QCUPUTMTQ;36704;427280.000000;"Webpay Plus REST";4;"2024-11-17 20:40:16"
885;VOLOBCRHH;40020;108300.000000;"Webpay Plus REST";5;"2024-11-17 19:21:31"
